id,fabric_code,name,category_name,composition,weight_gsm,width_inches,construction,finish,color,price_per_meter,currency,moq_meters,lead_time_days,sample_price,sample_length_meters,status,visibility,created_at,updated_at,seller_id,seller_company,seller_code,seller_city,seller_state,tags,certifications,description,image_count,primary_image_url,is_in_stock,available_quantity_meters,article_id
62bb779c-ac5d-423f-b4b7-0f2c5eb10a9e,LF-GUUDI,Cotton Yarn Dyed,,"[{'material': 'Cotton', 'percentage': 100}]",113,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T07:38:37.834412+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Yarn Dyed Checks Normal Finish,,,1,/api/uploads/0d52d769-3c61-4446-981c-a8590ebd335a.jpeg,,,
f0b5969e-b175-4779-979f-eb7382dc1e98,LF-DEUM7,Cotton 4/1Satin ,,"[{'material': 'Cotton', 'percentage': 100}]",135,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T07:41:20.909811+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton 4/1 Satin Yarn Dyed Stripes,,,1,/api/uploads/057227c4-1476-445a-904b-e60df9f2c2ba.jpeg,,,
1f9ee493-848e-4cc3-ad18-bad962f6cc94,LF-I8UKL,Cotton Yarn Dyed Slub,,"[{'material': 'Cotton', 'percentage': 100}]",150,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T07:45:07.757067+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Yarn Dyed Slub Normal Finish,,,1,/api/uploads/148ca1a5-db07-4960-8d73-3a92ad4973ee.jpeg,,,
2bbd3362-8d53-4b19-b4e1-a8fff4fb3fbd,LF-5RC6X,Cotton Yarn Dyed ,,"[{'material': 'Cotton', 'percentage': 100}]",147,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T07:47:55.504248+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Yarn Dyed Stripes Normal Finish,,,1,/api/uploads/61ce85b4-1a04-4219-8149-6e61d3fb78bb.jpeg,,,
d4c1b28e-e655-40f8-8fbe-44c6e65908c3,LF-DTC7O,Cotton Dyed ,,"[{'material': 'Cotton', 'percentage': 100}]",99,56'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T10:17:11.707024+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Dyed Normal Finish,,,1,/api/uploads/e3ce94d0-2da6-4613-a670-cd7aade63baf.jpeg,,,
bf63e3c4-d84e-46a4-b3d1-227caeaf19f2,LF-NPM1X,Cotton  Seersuckers Stripes,,"[{'material': 'Cotton', 'percentage': 100}]",125,56'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T10:21:07.098058+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton  Seersuckers Stripes Normal Finish,,,1,/api/uploads/381ef109-ee64-4df8-82be-a2e8dc74b3dc.jpeg,,,
f40ecc0c-b5c5-4504-8a51-6d48ea80c89d,LF-FLS9K,Cotton Viscose Dobby ,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 60}, {'material': 'Viscose', 'percentage': 40}]",154,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T10:23:54.378969+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Viscose Dobby Normal Finish,,,1,/api/uploads/96436a7e-0fd2-47d9-9501-55efda67e366.jpeg,,,
e8190f45-38f1-45a2-b752-f480766051c5,LF-RTNBV,Cotton Yarn Dyed Checks  Oxford,,"[{'material': 'Cotton', 'percentage': 100}]",152,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T10:31:50.304203+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Yarn Dyed Check Oxford Normal Finish,,,1,/api/uploads/0f70ccc6-cf8c-4060-b8a4-6f5a0642a1b3.jpeg,,,
45067f8d-8cb7-4fb5-aab3-45867b2154d0,LF-353AN,Cotton Dyed & Print,,"[{'material': 'Cotton', 'percentage': 100}]",107,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T10:34:55.785425+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Dyed And Print Normal Finish,,,1,/api/uploads/fff3bea6-1f23-4000-b3d8-ef425d73807a.jpeg,,,
0b5c17f2-7d47-4201-9181-5968c578aa85,LF-C1OJZ,Cotton Dyed 2/2Twill,,"[{'material': 'Cotton', 'percentage': 100}]",116,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T10:43:17.905714+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton 2/2 Twill Normal finish,,,1,/api/uploads/a0caea0f-9c8e-4b5f-99b0-47c70d34ddfb.jpeg,,,
5838a39a-8318-4976-9c7f-39b47a131760,LF-YAVX6,Cotton Dyed,,"[{'material': 'Cotton', 'percentage': 100}]",105,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T10:48:49.619923+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton CSF Cotton Soft Finish,,,1,/api/uploads/46e1ba71-5a21-4478-8818-3f05210f6b19.jpeg,,,
a4fbb186-b833-4c68-8d5f-fa1ac77dacf2,LF-BBVP9,Cotton ,,"[{'material': 'Cotton', 'percentage': 100}]",112,56'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T10:51:02.336395+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Normal Finish,,,1,/api/uploads/84a5754c-cef1-4bc6-865b-894afb224b24.jpeg,,,
bf80ed26-01b1-4ec5-b28e-a7d82ae248cd,LF-8988D,Cotton AOP,,"[{'material': 'Cotton', 'percentage': 100}]",99,56'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T10:53:24.171079+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton AOP Normal Finish,,,1,/api/uploads/d8ad4d62-0339-4de2-a156-4ab02866a277.jpeg,,,
d8142faf-5933-4ea9-9a0a-10615b95af02,LF-9BRQ3,Cotton 2/2Twill AOP,,"[{'material': 'Cotton', 'percentage': 100}]",125,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T10:55:29.047913+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton 2/2Twill Face Side Peach,,,1,/api/uploads/e43581e7-08f3-415e-a719-bb59c82dc7b1.jpeg,,,
83789bbc-5924-4100-a8fe-a32862b2ff15,LF-MRXGC,Cotton Viscose AOP,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 52}, {'material': 'Viscose', 'percentage': 48}]",120,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T10:59:15.826988+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Viscose RFD+PRINT Normal Finish,,,1,/api/uploads/0a6115a1-dde9-422e-b31f-45fe0db39dbc.jpeg,,,
f4d4a3ba-7e1d-4775-8ed7-dfe0bb1c8d08,LF-N23GK,Cotton Yarn Dyed AOP,,"[{'material': 'Cotton', 'percentage': 100}]",97,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T11:04:05.510715+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Yarn Dyed AOP 2/1TWill Normal Finish,,,1,/api/uploads/3028dcf7-ab9a-45ec-82e7-e4bd24215884.jpeg,,,
d0a28cde-49b4-4538-ae08-d061dbc3a981,LF-32O2U,Cotton Dyed And Print,,"[{'material': 'Cotton', 'percentage': 100}]",103,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T11:08:58.665978+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton Dyed And Print Normal Finish,,,1,/api/uploads/3cbb03ad-6b99-40b0-b119-f84b2ad1220f.jpeg,,,
46b3d825-1ca9-4637-b451-72ac9b489187,LF-XSLBD,Cotton 2/2Twill Aop ,,"[{'material': 'Cotton', 'percentage': 100}]",154,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-14T11:11:18.675286+00:00,,a1edb4e2-f942-4034-ad9b-e075979cc8a4,,LS-OFUCT,Hyderabad,Telangana,Cotton 2/2Twill Brush Double Side Normal Finish,,,1,/api/uploads/42ac791b-396b-4a62-8857-fe49b0a61f84.jpeg,,,
ac48e257-5c4d-47f1-a1e0-93212c0aa357,LF-5QVG6,Polyester Single Jersey,,"[{'material': 'Polyester', 'percentage': 100}]",179,60''OPEN,,Bio,,,INR,,,,,,,2026-02-14T12:21:37.844793+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Polyester Single Jersey Slub Bio Wash Finish,,,1,/api/uploads/df10a46a-8ad1-44e1-85c4-ca4291dc6837.jpeg,,,
ef5943c4-9cf5-4614-8b29-20d7a58aea23,LF-VFZOQ,Polyester Dot Knit,,"[{'material': 'Polyester', 'percentage': 100}]",130,60''OPEN,,Bio,,,INR,,,,,,,2026-02-14T12:24:00.779350+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Polyester Dot knit Bio Wash Finish,,,1,/api/uploads/06b77e01-6624-428e-900b-55474b23a41a.jpeg,,,
9c2473d9-c0bf-4f17-ac0c-a1116555df88,LF-ULLRX,Polyester Double Jersey Needle Drop ,,"[{'material': 'Polyester', 'percentage': 100}]",150,60''OPEN,,Bio,,,INR,100KG,,,,,,2026-02-14T12:53:59.035322+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Polyester Double Jersey Needle Drop BIO Wash,,,1,/api/uploads/0663805d-d287-4ebf-80e7-cb1af4b71dda.jpeg,,,
15d67f12-5aa4-4df5-b7d0-a5a441db1af5,LF-XS9BE,Polyester Double Jersey Interlock,,"[{'material': 'Polyester', 'percentage': 100}]",130,60''OPEN,,Bio,,,INR,150KG,,,,,,2026-02-14T12:57:34.362728+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Polyester Double Jersey Interlock BIO Wash,,,1,/api/uploads/ab7e21eb-f36c-40b9-967b-a933b5ebfc85.jpeg,,,
b899eb67-e93a-49a6-a106-ce128269f79a,LF-5X2KE,Polyester Spark PP,,"[{'material': 'Polyester', 'percentage': 100}]",150,60''OPEN,,Bio,,,INR,150KG,,,,,,2026-02-14T12:59:44.363385+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Polyester Spark PP BIO Wash,,,1,/api/uploads/f6fc81c2-c308-408f-bdde-db758c7d826f.jpeg,,,
c8561831-76ed-474a-a76b-65ba42f9d9cf,LF-47CF5,Cotton Double Cloth,,"[{'material': 'Cotton', 'percentage': 100}]",115,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T05:04:46.880606+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Double Cloth Dyed,,,1,/api/uploads/74d0781e-8fc7-44cd-9545-cc33f5a9e2db.jpeg,,,
b3b13af4-76ad-4b47-ac6c-8764d6659cca,LF-N0A5B,Cotton Double Cloth,,"[{'material': 'Cotton', 'percentage': 100}]",120,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T05:08:32.410009+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Double Cloth,,,1,/api/uploads/1e451f4e-7de2-4ce0-89f1-0eddbefe6e82.jpeg,,,
19de522d-c86d-4919-9738-badf5ad0d6b1,LF-1KZAE,Cotton Yarn Dyed Double Cloth,,"[{'material': 'Cotton', 'percentage': 100}]",118,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T05:18:33.610079+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Double Cloth,,,1,/api/uploads/600647bc-bcba-49cf-8068-64eba03ed07d.jpeg,,,
10602ebf-1358-413d-a21e-06260dc95ebb,LF-8DZYY,Cotton Yarn Dyed Double Cloth,,"[{'material': 'Cotton', 'percentage': 100}]",118,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T05:21:14.191707+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Double Cloth Yarn Dyed,,,1,/api/uploads/f8ba23a3-d6dd-4928-b904-23a681518cd0.jpeg,,,
a7c6f3a0-5e6a-406d-837d-f3cb63daa888,LF-IRPDM,Cotton Yarn Dyed Flex,,"[{'material': 'Cotton', 'percentage': 100}]",125,54'',,Silicon,,,INR,150MTR,,,,,,2026-02-16T05:26:50.818693+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Flex Multi Color Stripe,,,1,/api/uploads/e7522da8-fa18-4384-be9b-18cc0f7cd330.jpeg,,,
b1408dc6-6916-4523-a049-4f0e2084fd26,LF-S1PWX,Cotton Yarn Dyed Lurex Slub,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 99}, {'material': 'Lurex', 'percentage': 1}]",110,56'',,Silicon,,,INR,1500,,,,,,2026-02-16T05:38:42.331549+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Lurex Slub,,,1,/api/uploads/54e2f6fb-68cc-4d48-855a-da0d75dfc2bd.jpeg,,,
43f14526-1cd0-4caa-83d3-a0be2ab971c2,LF-9GXR0,Viscose ,,"[{'material': 'Viscose', 'percentage': 100}]",110,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T06:04:19.448461+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Viscose Dyed,,,1,/api/uploads/61e37884-306d-4e62-9c2c-6436f7f969cd.jpeg,,,
ac3ce899-577a-4885-b3df-b1d034976e25,LF-Q7446,Viscose ,,"[{'material': 'Viscose', 'percentage': 100}]",115,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T06:06:01.504005+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Viscose Dyed,,,1,/api/uploads/787ed269-2918-4f29-8036-cd6a996ac829.jpeg,,,
eed3c48c-53da-45fa-a3bf-009fdde7fd82,LF-9FXM4,Viscose Crepe ,,"[{'material': 'Viscose', 'percentage': 100}]",115,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T06:23:26.967404+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Viscose Crepe Dyed Finish GSM-120,,,1,/api/uploads/5127a54d-9a72-4489-bcf6-95f907822454.jpeg,,,
8a9dba0b-cdd5-4616-a62b-1df3200fdbdd,LF-F67NR,Viscose 2/2Twill,,"[{'material': 'Viscose', 'percentage': 100}]",145,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T06:45:37.488691+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Viscose Twill 2/2 Normal Finish,,,1,/api/uploads/c4048557-ef56-4260-aae5-b8394a7026fe.jpeg,,,
9c53edb7-1a64-4377-92c3-0454f8db18d1,LF-4YYVW,Cotton Oxford Chambray,,"[{'material': 'Cotton', 'percentage': 100}]",146,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T07:03:57.707163+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Oxford Chambray,,,1,/api/uploads/0f8fc249-63e0-4c37-86c0-e0124779fbbc.jpeg,,,
ce7cdccb-d9af-4657-9207-cade92fb0705,LF-EA8T3,Cotton Yarn Dyed ,,"[{'material': 'Cotton', 'percentage': 100}]",150,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T07:09:04.090470+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed  2/2TWill,,,1,/api/uploads/c7df5b2c-1b72-45d9-82fc-d770aefab0f9.jpeg,,,
bde60553-178f-47bc-ada1-b8926f53ecd6,LF-0A0K8,Cotton Yarn Dyed,,"[{'material': 'Cotton', 'percentage': 100}]",120,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T07:13:24.540651+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Fine Checks,,,1,/api/uploads/8b4553a3-6569-4d09-a412-49c714e51623.jpeg,,,
b5b7fb85-b13c-4fa7-9e96-9b59118cf61a,LF-6RMBK,Cotton Yarn Dyed Flannel,,"[{'material': 'Cotton', 'percentage': 100}]",140,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T07:16:44.638120+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Flannel 2/2 Twill Brushed,,,1,/api/uploads/5a117f49-d8ee-40d7-ade2-1e4b3415cce4.jpeg,,,
a25a4ef7-83b0-418b-bd35-93df02311d15,LF-HGNLD,Cotton Yarn Dyed Seersucker,,"[{'material': 'Cotton', 'percentage': 100}]",130,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T07:19:53.418968+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Cotton Yarn Dyed Seersucker,,,1,/api/uploads/8fcb3cf3-8e2b-4f3d-bb3e-666daa259b0d.jpeg,,,
b74f2945-6b8e-4e4c-9205-0e45c7f12650,LF-6OKZH,Cotton Yarn Dyed Flex,,"[{'material': 'Cotton', 'percentage': 100}]",130,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T07:21:44.958956+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Flex,,,1,/api/uploads/58148c51-3989-41ad-8c40-ebb58dcaca15.jpeg,,,
e39171eb-1134-4fea-b1c0-7b8f65f3a911,LF-TAMDE,Cotton Slub Double Cloth Yarn Dyed,,"[{'material': 'Cotton', 'percentage': 100}]",123,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T07:24:00.260088+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Slub Double Cloth Yarn Dyed,,,1,/api/uploads/03acec47-5520-4afe-a58f-9cb1d5c907ab.jpeg,,,
c9aba8e4-78aa-4285-b076-7dedc8294d6b,LF-4D9SK,Cotton Yarn Dyed Putta Dobby,,"[{'material': 'Cotton', 'percentage': 100}]",72,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T07:26:50.199168+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Putta Dobby,,,1,/api/uploads/aacf249e-a409-44e6-9487-4040ccd23ca7.jpeg,,,
b1149e37-a1b1-4240-af49-e48beaa3f40d,LF-GLYSJ,Cotton Yarn Dyed Putta Dobby,,"[{'material': 'Cotton', 'percentage': 100}]",80,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T07:28:58.070490+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton  Yarn Dyed Putta Dobby,,,1,/api/uploads/06d83776-c874-4c6a-b59c-67c024c2e3df.jpeg,,,
a908e10c-6856-4711-bf04-42b0fd97c4a1,LF-42I02,Cotton Slub Yarn Dyed,,"[{'material': 'Cotton', 'percentage': 100}]",120,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T09:15:16.818491+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Slub NOrmal Finish,,,1,/api/uploads/ad5cf7ae-4c1d-4cb8-91c5-57c227ec1a80.jpeg,,,
b4d40cc5-6799-465d-865b-4e9550be1436,LF-3IFF3,Cotton Yarn Dyed Dobby ,,"[{'material': 'Cotton', 'percentage': 100}]",113,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T09:17:56.109254+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Dobby Normal Finish,,,1,/api/uploads/55e5c824-3cbb-4d36-9f02-4515a94a3b98.jpeg,,,
cc8820cb-bc02-42e9-a1ed-5b805f1cc854,LF-NWQMV,Cotton Yarn Dyed ,,"[{'material': 'Cotton', 'percentage': 100}]",75,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T09:20:32.412474+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed,,,1,/api/uploads/261d1360-a261-465a-bf84-b8dbb1d6f5e7.jpeg,,,
8128c63f-af26-4ae3-a050-90ef423d5d12,LF-D7MFC,Cotton Viscose 2/2TWill Yarn Dyed,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 65}, {'material': 'Viscose', 'percentage': 35}]",135,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T09:33:07.618500+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Viscose 2/2TWill Yarn Dyed,,,1,/api/uploads/aa8af4e5-66f7-4587-8441-d3367e849f8d.jpeg,,,
27f0c130-d5ce-4297-820f-dd2a2e2d0cec,LF-2H4RK,Cotton Yarn Dyed 2/2 twill Flannel ,,"[{'material': 'Cotton', 'percentage': 100}]",220,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T09:36:09.536447+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed 2/2 twill Flannel Both Side Brushing,,,1,/api/uploads/d1b8790d-7083-488a-b663-ea129bdc7c02.jpeg,,,
665fc03e-00f1-4db9-808a-237e8e70a4c0,LF-KOBWP,Cotton Yarn Dyed Herringbone Dobby,,"[{'material': 'Cotton', 'percentage': 100}]",180,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T09:38:42.396449+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Herringbone Dobby,,,1,/api/uploads/720879a8-c675-41be-86e7-b25c51687005.jpeg,,,
e25f3346-b7bd-4d29-94a9-ae2a8af0653d,LF-I22FO,Cotton Yarn Dyed Lurex ,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 99}, {'material': 'Lurex', 'percentage': 1}]",95,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T09:41:05.329709+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Yarn Dyed Lurex Normal Finish,,,1,/api/uploads/c6c55f35-074e-467b-94fd-c6842335f9f2.jpeg,,,
b0188c0c-b419-4f25-9e4e-ff3e728a9dbe,LF-ACC3L,Cotton 21 Wales Corduroy,,"[{'material': 'Cotton', 'percentage': 100}]",160,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T09:55:45.467585+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton 21 Wales Corduroy AOP,,,1,/api/uploads/78d75028-75d8-48fc-8bc7-8fe7f6d49d6b.jpeg,,,
892a95d8-00f2-4e6d-974d-614957c89a1b,LF-ALN6N,Cotton 21 Wales Corduroy,,"[{'material': 'Cotton', 'percentage': 100}]",160,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T10:03:57.752953+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton 21 Wales Corduroy AOP,,,1,/api/uploads/20030f1e-59ab-4c75-ae07-9d0b34f819b5.jpeg,,,
85beb55c-8fc8-454d-a6d5-d2f40d97be2e,LF-XI3JQ,Cotton Lycra Velvet ,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 98}, {'material': 'Lycra', 'percentage': 2}]",300,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T10:09:30.437886+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Lycra Velvet,,,1,/api/uploads/d90a5e1c-ca9d-4f69-9270-73adc53c48ec.jpeg,,,
a6d3e090-597b-4599-94b1-86d87a8a54ef,LF-DI9UR,Cotton 21 Wales Shirting Corduroy,,"[{'material': 'Cotton', 'percentage': 100}]",160,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T10:11:15.166802+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton 21 Wales Shirting Corduroy,,,1,/api/uploads/49c274fa-e351-4697-9682-e523434b6e5e.jpeg,,,
63d43c07-feef-4de3-898f-0d441cea7cde,LF-P8TJE,Cotton 4 Wales Shirting Corduroy,,"[{'material': 'Cotton', 'percentage': 100}]",300,58'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T10:14:24.419310+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton 4 Wales Shirting Corduroy,,,1,/api/uploads/91801bcc-7b38-4267-990a-1ca084fee3df.jpeg,,,
e60833fc-424f-4cf5-8352-a4b0c4d82667,LF-EPAGO,Cotton Viscose Lycra Supreme Velvet,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 60}, {'material': 'Viscose', 'percentage': 38}, {'material': 'Lycra', 'percentage': 2}]",310,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T10:26:27.604445+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Viscose Lycra Supreme Velvet,,,1,/api/uploads/f4ee04c2-04eb-4137-8dda-e9ce6dde087d.jpeg,,,
d3159058-642b-4328-8312-71e0986b3eab,LF-CNN3H,Cotton Viscose Lycra 4/1Satin,Cotton Fabrics,"[{'material': 'Cotton', 'percentage': 65}, {'material': 'Polyester', 'percentage': 33}, {'material': 'Lycra', 'percentage': 2}]",190,54'',,Silicon,,,INR,1500MTR,,,,,,2026-02-16T10:29:34.395035+00:00,,532b7c34-2ab7-4e8e-9889-003f115d9a8f,,LS-RK6CN,Gurugram,Haryana,Cotton Viscose Lycra 4/1Satin,,,1,/api/uploads/707eb603-45ab-45f6-9b87-d327330306b6.jpeg,,,
